Time,x,Voltage
63.286,44.5461,1.8998
63.307,44.4650,1.8842
63.327,44.3840,1.8693
63.348,44.3030,1.8536
63.368,44.2219,1.8387
63.389,44.1409,1.8231
63.409,44.0598,1.8109
63.430,43.9788,1.8157
63.451,43.8978,1.8205
63.472,43.8167,1.8253
63.492,43.7357,1.8298
63.513,43.6546,1.8346
63.533,43.5736,1.8392
63.554,43.4925,1.8440
63.574,43.4115,1.8485
63.595,43.3305,1.8524
63.615,43.2494,1.8561
63.636,43.1684,1.8599
63.657,43.0873,1.8638
63.678,43.0063,1.8677
63.698,42.9252,1.8713
63.719,42.8442,1.8752
63.739,42.7632,1.8789
63.760,42.6821,1.8622
63.780,42.6011,1.8450
63.800,42.5200,1.8278
63.821,42.4390,1.8098
63.841,42.3580,1.7926
63.862,42.2769,1.7746
63.883,42.1959,1.7565
63.904,42.2229,1.7385
63.924,42.3039,1.7332
63.945,42.3850,1.7319
63.965,42.4660,1.7307
63.986,42.5471,1.7294
64.006,42.6281,1.7282
64.027,42.7091,1.7269
64.047,42.7902,1.7257
64.068,42.8712,1.7244
64.089,42.9523,1.7312
64.110,43.0333,1.7455
64.130,43.1143,1.7592
64.151,43.1954,1.7735
64.171,43.2764,1.7872
64.192,43.3575,1.8015
64.212,43.4385,1.8152
64.233,43.5196,1.8295
64.253,43.6006,1.8418
64.274,43.6816,1.8507
64.294,43.7627,1.8592
64.316,43.8437,1.8686
64.336,43.9248,1.8771
64.357,44.0058,1.8860
64.377,44.0868,1.8945
64.397,44.1679,1.9030
64.418,44.2489,1.9044
64.438,44.3300,1.8812
64.459,44.4110,1.8568
64.479,44.4921,1.8335
64.500,44.5731,1.8091
64.521,44.6541,1.7847
64.542,44.7352,1.7603
64.562,44.8162,1.7371
64.583,44.8973,1.7136
64.603,44.9783,1.7137
64.624,45.0594,1.7139
64.644,45.1404,1.7141
64.665,45.2214,1.7143
64.685,45.3025,1.7144
64.706,45.3835,1.7146
64.726,45.4646,1.7148
64.748,45.5456,1.7150
64.768,45.6266,1.7218
64.789,45.7077,1.7303
64.809,45.7887,1.7383
64.830,45.8698,1.7468
64.850,45.9508,1.7548
64.871,46.0319,1.7633
64.891,46.1129,1.7713
64.912,46.1939,1.7798
64.932,46.2750,1.7747
64.954,46.3560,1.7622
64.974,46.4371,1.7508
64.994,46.5181,1.7394
65.015,46.5992,1.7275
65.035,46.6802,1.7161
65.056,46.7612,1.7042
65.076,46.8423,1.6928
65.097,46.9233,1.6889
65.117,47.0044,1.6963
65.138,47.0854,1.7040
65.158,47.1664,1.7114
65.180,47.2475,1.7195
65.200,47.3285,1.7269
65.221,47.4096,1.7346
65.241,47.4906,1.7420
65.262,47.5717,1.7477
65.282,47.6527,1.7491
65.303,47.7337,1.7506
65.323,47.8148,1.7520
65.344,47.8958,1.7534
65.364,47.9769,1.7548
65.386,48.0579,1.7564
65.406,48.1389,1.7578
65.427,48.2200,1.7593
65.447,48.3010,1.7614
65.468,48.3821,1.7636
65.488,48.4631,1.7657
65.509,48.5442,1.7679
65.529,48.6252,1.7700
65.549,48.7062,1.7721
65.570,48.7873,1.7742
65.590,48.8683,1.7763
65.612,48.9494,1.7807
65.632,49.0304,1.7849
65.653,49.1115,1.7893
65.673,49.1925,1.7935
65.694,49.2735,1.7979
65.714,49.3546,1.8021
65.735,49.4356,1.8064
65.755,49.5167,1.8106
65.776,49.5977,1.8184
65.796,49.6787,1.8269
65.818,49.7598,1.8363
65.838,49.8408,1.8448
65.859,49.9219,1.8537
65.879,50.0029,1.8622
65.900,50.0840,1.8711
65.920,50.1650,1.8796
65.941,50.2460,1.8787
65.961,50.3271,1.8705
65.982,50.4081,1.8619
66.002,50.4892,1.8537
66.023,50.5702,1.8451
66.044,50.6512,1.8365
66.065,50.7323,1.8279
66.085,50.8133,1.8197
66.106,50.8944,1.8134
66.126,50.9754,1.8106
66.146,51.0565,1.8078
66.167,51.1375,1.8049
66.187,51.2185,1.8021
66.208,51.2996,1.7992
66.228,51.3806,1.7964
66.250,51.4617,1.7933
66.270,51.5427,1.7918
66.291,51.6238,1.7945
66.311,51.7048,1.7971
66.332,51.7858,1.7999
66.352,51.8669,1.8024
66.373,51.9479,1.8052
66.393,52.0290,1.8078
66.414,52.1100,1.8105
66.434,52.1910,1.8131
66.455,52.2721,1.8119
66.476,52.3531,1.8106
66.497,52.4342,1.8093
66.517,52.5152,1.8081
66.538,52.5963,1.8068
66.558,52.6773,1.8056
66.579,52.7583,1.8043
66.599,52.8394,1.8030
66.620,52.9204,1.8077
66.640,53.0015,1.8128
66.661,53.0825,1.8180
66.682,53.1636,1.8233
66.703,53.2446,1.8285
66.723,53.3256,1.8336
66.743,53.4067,1.8386
66.764,53.4877,1.8438
66.784,53.5688,1.8528
66.805,53.6498,1.8642
66.825,53.7308,1.8750
66.846,53.8119,1.8863
66.866,53.8929,1.8971
66.887,53.9740,1.9085
66.908,54.0550,1.9198
66.929,54.1361,1.9312
66.949,54.2171,1.9351
66.970,54.2981,1.9327
66.990,54.3792,1.9304
67.011,54.4602,1.9280
67.031,54.5413,1.9258
67.052,54.6223,1.9234
67.072,54.7033,1.9211
67.093,54.7844,1.9188
67.114,54.8654,1.9208
67.135,54.9465,1.9309
67.155,55.0275,1.9405
67.176,55.1086,1.9506
67.196,55.1896,1.9602
67.217,55.2706,1.9702
67.237,55.3517,1.9799
67.258,55.4327,1.9899
67.278,55.5138,1.9974
67.298,55.5948,1.9951
67.319,55.6759,1.9928
67.340,55.7569,1.9904
67.361,55.8379,1.9880
67.381,55.9190,1.9858
67.402,56.0000,1.9834
67.422,56.0811,1.9812
67.443,56.1621,1.9788
67.463,56.2431,1.9731
67.484,56.3242,1.9670
67.504,56.4052,1.9612
67.525,56.4863,1.9552
67.546,56.5673,1.9491
67.567,56.6484,1.9431
67.587,56.7294,1.9373
67.608,56.8104,1.9313
67.628,56.8915,1.9360
67.649,56.9725,1.9430
67.669,57.0536,1.9496
67.690,57.1346,1.9566
67.710,57.2157,1.9632
67.731,57.2967,1.9701
67.751,57.3777,1.9768
67.773,57.4588,1.9841
67.793,57.5398,1.9831
67.814,57.6209,1.9785
67.834,57.7019,1.9742
67.855,57.7829,1.9696
67.875,57.8640,1.9653
67.895,57.9450,1.9609
67.916,58.0261,1.9564
67.936,58.1071,1.9520
67.957,58.1882,1.9464
67.978,58.2692,1.9393
67.999,58.3502,1.9321
68.019,58.4313,1.9253
68.040,58.5123,1.9182
68.060,58.5934,1.9114
68.081,58.6744,1.9043
68.101,58.7555,1.8975
68.122,58.8365,1.8938
68.142,58.9175,1.8990
68.163,58.9986,1.9045
68.183,59.0796,1.9097
68.205,59.1607,1.9155
68.225,59.2417,1.9207
68.246,59.3227,1.9262
68.266,59.4038,1.9315
68.287,59.4848,1.9352
68.307,59.5659,1.9270
68.328,59.6469,1.9184
68.348,59.7280,1.9103
68.369,59.8090,1.9017
68.389,59.8900,1.8935
68.411,59.9711,1.8845
68.431,60.0521,1.8763
68.452,60.1332,1.8678
68.472,60.2142,1.8636
68.492,60.2952,1.8596
68.513,60.3763,1.8554
68.533,60.4573,1.8515
68.554,60.5384,1.8473
68.574,60.6194,1.8433
68.595,60.7005,1.8391
68.615,60.7815,1.8352
68.637,60.8625,1.8242
68.657,60.9436,1.8113
68.678,61.0246,1.7978
68.698,61.1057,1.7848
68.719,61.1867,1.7713
68.739,61.2678,1.7584
68.760,61.3488,1.7448
68.780,61.4298,1.7319
68.801,61.5109,1.7177
68.821,61.5919,1.7036
68.843,61.6730,1.6881
68.863,61.7540,1.6740
68.884,61.8350,1.6591
68.904,61.9161,1.6450
68.925,61.9971,1.6302
68.945,62.0782,1.6161
68.966,62.1592,1.6069
68.986,62.2403,1.6132
69.007,62.3213,1.6199
69.027,62.4023,1.6263
69.047,62.4834,1.6326
69.069,62.5644,1.6396
69.089,62.6455,1.6460
69.110,62.7265,1.6527
69.130,62.8076,1.6553
69.151,62.8886,1.6404
69.171,62.9696,1.6262
69.192,63.0507,1.6113
69.212,63.1317,1.5971
69.233,63.2128,1.5822
69.253,63.2938,1.5680
69.275,63.3748,1.5524
69.295,63.4559,1.5382
69.316,63.5369,1.5347
69.336,63.6180,1.5317
69.357,63.6990,1.5286
69.377,63.7801,1.5256
69.398,63.8611,1.5225
69.418,63.9421,1.5196
69.439,64.0232,1.5164
69.459,64.1042,1.5135
69.480,64.1853,1.4901
69.501,64.2663,1.4616
69.522,64.3474,1.4330
69.542,64.4284,1.4058
69.563,64.5094,1.3773
69.583,64.5905,1.3501
69.604,64.6715,1.3215
69.624,64.7526,1.2943
69.644,64.8336,1.2811
69.665,64.9146,1.2758
69.685,64.9957,1.2708
69.706,65.0767,1.2655
69.727,65.1578,1.2602
69.748,65.2388,1.2549
69.768,65.3199,1.2499
69.789,65.4009,1.2446
69.809,65.4819,1.2458
69.830,65.5630,1.2555
69.850,65.6440,1.2648
69.871,65.7251,1.2746
69.891,65.8061,1.2839
69.912,65.8871,1.2937
69.933,65.9682,1.3034
69.954,66.0492,1.3132
69.974,66.1303,1.3096
69.995,66.2113,1.2787
70.015,66.2924,1.2492
70.036,66.3734,1.2182
70.056,66.4544,1.1887
70.077,66.5355,1.1577
70.097,66.6165,1.1283
70.118,66.6976,1.0973
70.138,66.7786,1.0691
70.160,66.8597,1.0776
70.180,66.9407,1.0853
70.200,67.0217,1.0929
70.221,67.1028,1.1010
70.241,67.1838,1.1087
70.262,67.2649,1.1167
70.282,67.3459,1.1244
70.303,67.4270,1.1325
70.323,67.5080,1.1290
70.344,67.5890,1.1238
70.365,67.6701,1.1187
70.386,67.7511,1.1135
70.406,67.8322,1.1086
70.427,67.9132,1.1034
70.447,67.9942,1.0985
70.468,68.0753,1.0934
70.488,68.1563,1.0679
70.509,68.2374,1.0352
70.529,68.3184,1.0040
70.550,68.3995,0.9713
70.570,68.4805,0.9401
70.592,68.5615,0.9058
70.612,68.6426,0.8746
70.633,68.7236,0.8419
70.653,68.8047,0.8361
70.674,68.8857,0.8498
70.694,68.9667,0.8629
70.715,69.0478,0.8767
70.735,69.1288,0.8898
70.756,69.2099,0.9035
70.776,69.2909,0.9166
70.797,69.3720,0.9304
70.818,69.4530,0.9297
70.838,69.5340,0.9094
70.859,69.6151,0.8881
70.879,69.6961,0.8678
70.900,69.7772,0.8465
70.920,69.8582,0.8262
70.941,69.9393,0.8049
70.961,70.0203,0.7847
70.982,70.1013,0.7664
71.002,70.1824,0.7629
71.024,70.2634,0.7591
71.044,70.3445,0.7556
71.065,70.4255,0.7520
71.085,70.5065,0.7485
71.106,70.5876,0.7449
71.126,70.6686,0.7414
71.147,70.7497,0.7378
71.167,70.8307,0.7481
71.188,70.9118,0.7592
71.208,70.9928,0.7697
71.229,71.0738,0.7807
71.250,71.1549,0.7918
71.271,71.2359,0.8028
71.291,71.3170,0.8134
71.312,71.3980,0.8244
71.332,71.4790,0.8224
71.352,71.5601,0.8188
71.373,71.6411,0.8149
71.393,71.7222,0.8113
71.414,71.8032,0.8075
71.434,71.8843,0.8038
71.456,71.9653,0.7998
71.476,72.0463,0.7962
71.497,72.1274,0.7960
71.517,72.2084,0.7975
71.538,72.2895,0.7992
71.558,72.3705,0.8008
71.579,72.4515,0.8024
71.599,72.5326,0.8040
71.620,72.6136,0.8056
71.640,72.6947,0.8072
71.661,72.7757,0.8069
71.682,72.8568,0.8045
71.703,72.9378,0.8022
71.723,73.0188,0.7999
71.744,73.0999,0.7975
71.764,73.1809,0.7953
71.785,73.2620,0.7929
71.805,73.3430,0.7906
71.826,73.4241,0.7870
71.846,73.5051,0.7809
71.867,73.5861,0.7745
71.888,73.6672,0.7681
71.909,73.7482,0.7617
71.929,73.8293,0.7556
71.949,73.9103,0.7494
71.970,73.9914,0.7430
71.990,74.0724,0.7398
72.011,74.1534,0.7564
72.031,74.2345,0.7723
72.052,74.3155,0.7890
72.072,74.3966,0.8048
72.093,74.4776,0.8215
72.114,74.5586,0.8381
72.135,74.6397,0.8547
72.155,74.7207,0.8706
72.176,74.8018,0.8556
72.196,74.8828,0.8373
72.217,74.9639,0.8182
72.237,75.0449,0.7999
72.258,75.1259,0.7807
72.278,75.2070,0.7625
72.299,75.2880,0.7433
72.320,75.3691,0.7241
72.341,75.4501,0.7340
72.361,75.5311,0.7507
72.382,75.6122,0.7681
72.402,75.6932,0.7848
72.423,75.7743,0.8023
72.443,75.8553,0.8189
72.464,75.9364,0.8364
72.484,76.0174,0.8531
72.504,76.0984,0.8532
72.525,76.1795,0.8382
72.546,76.2605,0.8232
72.567,76.3416,0.8082
72.587,76.4226,0.7939
72.608,76.5037,0.7789
72.628,76.5847,0.7647
72.649,76.6657,0.7497
72.669,76.7468,0.7396
72.690,76.8278,0.7367
72.710,76.9089,0.7340
72.731,76.9899,0.7310
72.751,77.0709,0.7283
72.773,77.1520,0.7252
72.793,77.2330,0.7225
72.814,77.3141,0.7195
72.834,77.3951,0.7198
72.855,77.4762,0.7367
72.875,77.5572,0.7528
72.896,77.6382,0.7697
72.916,77.7193,0.7857
72.937,77.8003,0.8026
72.957,77.8814,0.8187
72.979,77.9624,0.8364
72.999,78.0435,0.8520
73.020,78.1245,0.8518
73.040,78.2055,0.8517
73.061,78.2866,0.8515
73.081,78.3676,0.8513
73.101,78.4487,0.8511
73.122,78.5297,0.8509
73.142,78.6107,0.8508
73.163,78.6918,0.8506
73.183,78.7728,0.8457
73.205,78.8539,0.8389
73.225,78.9349,0.8328
73.246,79.0160,0.8264
73.266,79.0970,0.8202
73.287,79.1780,0.8138
73.307,79.2591,0.8077
73.328,79.3401,0.8012
73.348,79.4212,0.8039
73.369,79.5022,0.8111
73.389,79.5832,0.8179
73.411,79.6643,0.8254
73.431,79.7453,0.8322
73.452,79.8264,0.8394
73.472,79.9074,0.8462
73.493,79.9885,0.8534
73.513,80.0695,0.8497
73.534,80.1505,0.8371
73.554,80.2316,0.8251
73.575,80.3126,0.8125
73.595,80.3937,0.8005
73.616,80.4747,0.7879
73.637,80.5558,0.7753
73.658,80.6368,0.7627
73.678,80.7178,0.7558
73.698,80.7989,0.7572
73.719,80.8799,0.7587
73.739,80.9610,0.7601
73.760,81.0420,0.7615
73.780,81.1230,0.7629
73.801,81.2041,0.7644
73.821,81.2851,0.7658
73.843,81.3662,0.7679
73.863,81.4472,0.7730
73.884,81.5283,0.7783
73.904,81.6093,0.7833
73.925,81.6903,0.7886
73.945,81.7714,0.7937
73.966,81.8524,0.7990
73.986,81.9335,0.8040
74.007,82.0145,0.8093
74.027,82.0956,0.8087
74.048,82.1766,0.8078
74.069,82.2576,0.8068
74.090,82.3387,0.8059
74.110,82.4197,0.8051
74.131,82.5008,0.8041
74.151,82.5818,0.8033
74.172,82.6628,0.8023
74.192,82.7439,0.8046
74.213,82.8249,0.8077
74.233,82.9060,0.8106
74.253,82.9870,0.8136
74.274,83.0681,0.8167
74.295,83.1491,0.8197
74.316,83.2301,0.8228
74.336,83.3112,0.8257
74.357,83.3922,0.8248
74.377,83.4733,0.8210
74.398,83.5543,0.8169
74.418,83.6353,0.8130
74.439,83.7164,0.8090
74.459,83.7974,0.8051
74.480,83.8785,0.8010
74.501,83.9595,0.7970
74.522,84.0406,0.7934
74.542,84.1216,0.7904
74.563,84.2026,0.7874
74.583,84.2837,0.7844
74.604,84.3647,0.7814
74.624,84.4458,0.7784
74.645,84.5268,0.7753
74.665,84.6079,0.7724
74.686,84.6889,0.7732
74.706,84.7699,0.7883
74.728,84.8510,0.8049
74.748,84.9320,0.8200
74.769,85.0131,0.8359
74.789,85.0941,0.8509
74.810,85.1751,0.8668
74.830,85.2562,0.8819
74.850,85.3372,0.8946
74.871,85.4183,0.8739
74.891,85.4993,0.8542
74.912,85.5804,0.8334
74.933,85.6614,0.8127
74.954,85.7424,0.7920
74.974,85.8235,0.7722
74.995,85.9045,0.7515
75.015,85.9856,0.7317
75.036,86.0666,0.7402
75.056,86.1476,0.7525
75.077,86.2287,0.7655
75.097,86.3097,0.7779
75.118,86.3908,0.7909
75.138,86.4718,0.8032
75.160,86.5529,0.8168
75.180,86.6339,0.8292
75.201,86.7149,0.8322
75.221,86.7960,0.8311
75.242,86.8770,0.8300
75.262,86.9581,0.8290
75.283,87.0391,0.8279
75.303,87.1202,0.8268
75.324,87.2012,0.8257
75.344,87.2822,0.8247
75.366,87.3633,0.8216
75.386,87.4443,0.8172
75.407,87.5254,0.8127
75.427,87.6064,0.8083
75.447,87.6875,0.8040
75.468,87.7685,0.7994
75.488,87.8495,0.7951
75.509,87.9306,0.7905
75.529,88.0116,0.7864
75.550,88.0927,0.7826
75.570,88.1737,0.7789
75.592,88.2547,0.7749
75.612,88.3358,0.7712
75.633,88.4168,0.7673
75.653,88.4979,0.7637
75.674,88.5789,0.7598
75.694,88.6600,0.7572
75.715,88.7410,0.7599
75.735,88.8220,0.7626
75.756,88.9031,0.7653
75.776,88.9841,0.7679
75.797,89.0652,0.7706
75.818,89.1462,0.7734
75.839,89.2272,0.7761
75.859,89.3083,0.7787
75.880,89.3893,0.7935
75.900,89.4704,0.8078
75.921,89.5514,0.8228
75.941,89.6325,0.8370
75.962,89.7135,0.8520
75.982,89.7945,0.8663
76.002,89.8756,0.8805
76.024,89.9566,0.8962
76.044,90.0377,0.8893
76.065,90.1187,0.8769
76.085,90.1997,0.8651
76.106,90.2808,0.8527
76.126,90.3618,0.8408
76.147,90.4429,0.8284
76.167,90.5239,0.8166
76.188,90.6050,0.8042
76.208,90.6860,0.7947
76.229,90.7670,0.7864
76.250,90.8481,0.7781
76.271,90.9291,0.7698
76.291,91.0102,0.7619
76.312,91.0912,0.7536
76.332,91.1723,0.7457
76.353,91.2533,0.7375
76.373,91.3343,0.7348
76.394,91.4154,0.7381
76.414,91.4964,0.7412
76.435,91.5775,0.7445
76.456,91.6585,0.7478
76.477,91.7396,0.7511
76.497,91.8206,0.7542
76.518,91.9016,0.7575
76.538,91.9827,0.7676
76.559,92.0637,0.7952
76.579,92.1448,0.8215
76.599,92.2258,0.8478
76.620,92.3068,0.8754
76.640,92.3879,0.9017
76.661,92.4689,0.9293
76.682,92.5500,0.9569
76.703,92.6310,0.9780
76.723,92.7121,0.9561
76.744,92.7931,0.9330
76.764,92.8741,0.9110
76.785,92.9552,0.8880
76.805,93.0362,0.8660
76.826,93.1173,0.8429
76.846,93.1983,0.8210
76.867,93.2793,0.7979
76.888,93.3604,0.7965
76.909,93.4414,0.7983
76.929,93.5225,0.8001
76.950,93.6035,0.8019
76.970,93.6846,0.8036
76.991,93.7656,0.8055
77.011,93.8466,0.8072
77.032,93.9277,0.8091
77.052,94.0087,0.8073
77.073,94.0898,0.8042
77.093,94.1708,0.8012
77.115,94.2518,0.7980
77.135,94.3329,0.7950
77.156,94.4139,0.7919
77.176,94.4950,0.7890
77.196,94.5760,0.7860
77.217,94.6571,0.7875
77.237,94.7381,0.7924
77.258,94.8191,0.7975
77.278,94.9002,0.8024
77.299,94.9812,0.8075
77.319,95.0623,0.8124
77.341,95.1433,0.8178
77.361,95.2244,0.8227
77.382,95.3054,0.8255
77.402,95.3864,0.8251
77.423,95.4675,0.8248
77.443,95.5485,0.8244
77.464,95.6296,0.8241
77.484,95.7106,0.8237
77.505,95.7917,0.8234
77.525,95.8727,0.8230
77.547,95.9537,0.8238
77.567,96.0348,0.8293
77.588,96.1158,0.8350
77.608,96.1969,0.8404
77.629,96.2779,0.8461
77.649,96.3589,0.8515
77.670,96.4400,0.8572
77.690,96.5210,0.8626
77.711,96.6021,0.8679
77.731,96.6831,0.8609
77.751,96.7642,0.8539
77.773,96.8452,0.8462
77.793,96.9262,0.8393
77.814,97.0073,0.8320
77.834,97.0883,0.8250
77.855,97.1694,0.8177
77.875,97.2504,0.8107
77.896,97.3314,0.8124
77.916,97.4125,0.8157
77.937,97.4935,0.8192
77.957,97.5746,0.8225
77.979,97.6556,0.8261
77.999,97.7367,0.8294
78.020,97.8177,0.8328
78.040,97.8987,0.8361
78.061,97.9798,0.8273
78.081,98.0608,0.8124
78.102,98.1419,0.7967
78.122,98.2229,0.7819
78.143,98.3040,0.7662
78.163,98.3850,0.7514
78.184,98.4660,0.7357
78.205,98.5471,0.7201
78.226,98.6281,0.7268
78.246,98.7092,0.7517
78.267,98.7902,0.7778
78.287,98.8712,0.8027
78.308,98.9523,0.8288
78.328,99.0333,0.8537
78.348,99.1144,0.8786
78.369,99.1954,0.9047
78.389,99.2765,0.9222
78.411,99.3575,0.9144
78.431,99.4385,0.9074
78.452,99.5196,0.9000
78.472,99.6006,0.8930
78.493,99.6817,0.8856
78.513,99.7627,0.8786
78.534,99.8437,0.8712
78.554,99.9248,0.8636
78.575,100.0058,0.8519
78.595,100.0869,0.8408
78.617,100.1679,0.8286
78.637,100.2490,0.8175
78.658,100.3300,0.8058
78.678,100.4110,0.7947
78.699,100.4921,0.7830
78.720,100.5731,0.7715
78.741,100.6542,0.7788
78.761,100.7352,0.7858
78.782,100.8162,0.7931
78.802,100.8973,0.8001
78.823,100.9783,0.8074
78.844,101.0594,0.8147
78.865,101.1404,0.8221
78.885,101.2215,0.8290
78.906,101.3025,0.8357
78.926,101.3835,0.8419
78.946,101.4646,0.8482
78.968,101.5456,0.8550
78.988,101.6267,0.8613
79.009,101.7077,0.8678
79.029,101.7888,0.8741
79.050,101.8698,0.8806
79.071,101.9508,0.8866
79.092,102.0319,0.8922
79.112,102.1129,0.8976
79.133,102.1940,0.9033
79.153,102.2750,0.9087
79.174,102.3561,0.9144
79.195,102.4371,0.9200
79.216,102.5181,0.9257
79.236,102.5992,0.9175
79.257,102.6802,0.8966
79.277,102.7613,0.8767
79.299,102.8423,0.8548
79.319,102.9233,0.8349
79.340,103.0044,0.8140
79.360,103.0854,0.7941
79.381,103.1665,0.7732
79.401,103.2475,0.7570
79.423,103.3286,0.7513
79.443,103.4096,0.7462
79.464,103.4906,0.7409
79.484,103.5717,0.7357
79.505,103.6527,0.7304
79.526,103.7338,0.7250
79.547,103.8148,0.7196
79.567,103.8958,0.7221
79.588,103.9769,0.7501
79.608,104.0579,0.7768
79.628,104.1390,0.8034
79.650,104.2200,0.8327
79.670,104.3011,0.8594
79.691,104.3821,0.8874
79.711,104.4631,0.9141
79.732,104.5442,0.9410
79.752,104.6252,0.9238
79.774,104.7063,0.9048
79.794,104.7873,0.8876
79.815,104.8684,0.8696
79.835,104.9494,0.8524
79.856,105.0304,0.8343
79.877,105.1115,0.8162
79.898,105.1925,0.7982
79.918,105.2736,0.8063
79.939,105.3546,0.8180
79.959,105.4356,0.8291
79.980,105.5167,0.8408
80.001,105.5977,0.8525
80.022,105.6788,0.8642
80.042,105.7598,0.8753
80.063,105.8409,0.8870
80.083,105.9219,0.8918
80.105,106.0029,0.8958
80.125,106.0840,0.8994
80.146,106.1650,0.9032
80.166,106.2461,0.9069
80.187,106.3271,0.9107
80.207,106.4082,0.9143
80.229,106.4892,0.9183
80.249,106.5702,0.9180
80.269,106.6513,0.9159
80.290,106.7323,0.9137
80.310,106.8134,0.9116
80.332,106.8944,0.9093
80.352,106.9754,0.9073
80.373,107.0565,0.9051
80.393,107.1375,0.9030
80.414,107.2186,0.9050
80.434,107.2996,0.9116
80.456,107.3807,0.9189
80.476,107.4617,0.9255
80.497,107.5427,0.9325
80.517,107.6238,0.9391
80.538,107.7048,0.9461
80.558,107.7859,0.9527
80.580,107.8669,0.9494
80.600,107.9479,0.9281
80.621,108.0290,0.9058
80.641,108.1100,0.8845
80.662,108.1911,0.8622
80.683,108.2721,0.8399
80.704,108.3532,0.8175
80.724,108.4342,0.7963
80.745,108.5152,0.7802
80.765,108.5963,0.7864
80.786,108.6773,0.7930
80.807,108.7584,0.7995
80.828,108.8394,0.8061
80.848,108.9205,0.8123
80.869,109.0015,0.8189
80.889,109.0825,0.8251
80.909,109.1636,0.8314
80.931,109.2446,0.8225
80.951,109.3257,0.8141
80.972,109.4067,0.8053
80.992,109.4878,0.7969
81.013,109.5688,0.7881
81.034,109.6498,0.7793
81.055,109.7309,0.7705
81.075,109.8119,0.7621
81.096,109.8930,0.7659
81.116,109.9740,0.7710
81.137,110.0550,0.7763
81.158,110.1361,0.7816
81.179,110.2171,0.7869
81.199,110.2982,0.7920
81.220,110.3792,0.7973
81.240,110.4603,0.8024
81.262,110.5413,0.8103
81.282,110.6223,0.8182
81.303,110.7034,0.8264
81.323,110.7844,0.8342
81.344,110.8655,0.8424
81.364,110.9465,0.8503
81.386,111.0275,0.8589
81.406,111.1086,0.8667
81.427,111.1896,0.8647
81.447,111.2707,0.8574
81.468,111.3517,0.8497
81.488,111.4328,0.8424
81.510,111.5138,0.8344
81.530,111.5948,0.8272
81.551,111.6759,0.8195
81.571,111.7569,0.8122
81.591,111.8380,0.8066
81.613,111.9190,0.8030
81.633,112.0000,0.7997
81.654,112.0811,0.7962
81.674,112.1621,0.7928
81.695,112.2432,0.7893
81.715,112.3242,0.7860
81.737,112.4053,0.7824
81.757,112.4863,0.7859
81.778,112.5673,0.8025
81.798,112.6484,0.8183
81.819,112.7294,0.8349
81.840,112.8105,0.8515
81.861,112.8915,0.8681
81.881,112.9726,0.8839
81.902,113.0536,0.9005
81.922,113.1346,0.9108
81.943,113.2157,0.8945
81.964,113.2967,0.8781
81.985,113.3778,0.8618
82.005,113.4588,0.8462
82.026,113.5398,0.8299
82.046,113.6209,0.8144
82.068,113.7019,0.7972
82.088,113.7830,0.7838
82.109,113.8640,0.7905
82.129,113.9451,0.7970
82.150,114.0261,0.8037
82.170,114.1071,0.8101
82.192,114.1882,0.8172
82.212,114.2692,0.8237
82.232,114.3503,0.8301
82.253,114.4313,0.8369
82.273,114.5123,0.8457
82.294,114.5934,0.8552
82.315,114.6744,0.8647
82.336,114.7555,0.8742
82.356,114.8365,0.8832
82.377,114.9176,0.8927
82.397,114.9986,0.9017
82.419,115.0796,0.9117
82.439,115.1607,0.9060
82.460,115.2417,0.8961
82.480,115.3228,0.8866
82.501,115.4038,0.8767
82.521,115.4849,0.8672
82.543,115.5659,0.8568
82.563,115.6469,0.8474
82.584,115.7280,0.8374
82.604,115.8090,0.8261
82.625,115.8901,0.8124
82.645,115.9711,0.7994
82.667,116.0522,0.7851
82.687,116.1332,0.7721
82.708,116.2142,0.7584
82.728,116.2953,0.7454
82.749,116.3763,0.7318
82.770,116.4574,0.7273
82.791,116.5384,0.7331
82.811,116.6194,0.7387
82.832,116.7005,0.7446
82.852,116.7815,0.7501
82.872,116.8626,0.7557
82.894,116.9436,0.7618
82.914,117.0247,0.7674
82.935,117.1057,0.7747
82.955,117.1867,0.7850
82.976,117.2678,0.7958
82.996,117.3488,0.8061
83.018,117.4299,0.8174
83.038,117.5109,0.8277
83.059,117.5919,0.8385
83.079,117.6730,0.8488
83.100,117.7540,0.8594
83.121,117.8351,0.8689
83.142,117.9161,0.8783
83.162,117.9972,0.8874
83.183,118.0782,0.8968
83.203,118.1592,0.9058
83.224,118.2403,0.9153
83.245,118.3213,0.9248
83.266,118.4024,0.9337
83.286,118.4834,0.9159
83.307,118.5644,0.8973
83.327,118.6455,0.8795
83.349,118.7265,0.8599
83.369,118.8076,0.8422
83.390,118.8886,0.8235
83.410,118.9697,0.8057
83.431,119.0507,0.7871
83.451,119.1317,0.8047
83.473,119.2128,0.8265
83.493,119.2938,0.8462
83.514,119.3749,0.8670
83.534,119.4559,0.8868
83.554,119.5370,0.9065
83.575,119.6180,0.9273
83.596,119.6990,0.9481
83.617,119.7801,0.9311
83.637,119.8611,0.9034
83.658,119.9422,0.8744
83.678,120.0232,0.8467
83.700,120.1043,0.8163
83.720,120.1853,0.7886
83.741,120.2663,0.7595
83.761,120.3474,0.7318
83.782,120.4284,0.7266
83.802,120.5095,0.7403
83.824,120.5905,0.7554
83.844,120.6715,0.7691
